id,doi,title,authors_id,keywords,scorings,referenced_works,related_works,cited_by_api_url
https://openalex.org/W2751617862,https://doi.org/10.1186/s13068-017-0897-7,Genome sequencing and transcriptome analysis of Trichoderma reesei QM9978 strain reveals a distal chromosome translocation to be responsible for loss of vib1 expression and loss of cellulase induction,"['https://openalex.org/A5022131783', 'https://openalex.org/A5052125335', 'https://openalex.org/A5028683159', 'https://openalex.org/A5036685895', 'https://openalex.org/A5070750713', 'https://openalex.org/A5089883420', 'https://openalex.org/A5052835091', 'https://openalex.org/A5078001342', 'https://openalex.org/A5057025572', 'https://openalex.org/A5052594379']",['Cellulase Enzymes'],[0.497901],"['https://openalex.org/W115123004', 'https://openalex.org/W1451523330', 'https://openalex.org/W1534466411', 'https://openalex.org/W1546354556', 'https://openalex.org/W1581619780', 'https://openalex.org/W1867151512', 'https://openalex.org/W1894976307', 'https://openalex.org/W1970105037', 'https://openalex.org/W1985001103', 'https://openalex.org/W1985252740', 'https://openalex.org/W1987765535', 'https://openalex.org/W1990386520', 'https://openalex.org/W2011218424', 'https://openalex.org/W2014281089', 'https://openalex.org/W2017812898', 'https://openalex.org/W2022734245', 'https://openalex.org/W2023767092', 'https://openalex.org/W2026589666', 'https://openalex.org/W2028168480', 'https://openalex.org/W2030452223', 'https://openalex.org/W2030466608', 'https://openalex.org/W2035053166', 'https://openalex.org/W2035573800', 'https://openalex.org/W2040411205', 'https://openalex.org/W2042617105', 'https://openalex.org/W2047973275', 'https://openalex.org/W2050646440', 'https://openalex.org/W2051047234', 'https://openalex.org/W2056930789', 'https://openalex.org/W2064864420', 'https://openalex.org/W2065817684', 'https://openalex.org/W2068280258', 'https://openalex.org/W2068954041', 'https://openalex.org/W2075743939', 'https://openalex.org/W2075968180', 'https://openalex.org/W2080478696', 'https://openalex.org/W2088804851', 'https://openalex.org/W2089314856', 'https://openalex.org/W2091512138', 'https://openalex.org/W2093476095', 'https://openalex.org/W2094270919', 'https://openalex.org/W2096912857', 'https://openalex.org/W2099259718', 'https://openalex.org/W2100306051', 'https://openalex.org/W2102917874', 'https://openalex.org/W2106387791', 'https://openalex.org/W2108234281', 'https://openalex.org/W2110030125', 'https://openalex.org/W2112766005', 'https://openalex.org/W2113803821', 'https://openalex.org/W2115227196', 'https://openalex.org/W2120814647', 'https://openalex.org/W2124494829', 'https://openalex.org/W2124985265', 'https://openalex.org/W2125137884', 'https://openalex.org/W2127297472', 'https://openalex.org/W2127500237', 'https://openalex.org/W2132089743', 'https://openalex.org/W2141901540', 'https://openalex.org/W2145810513', 'https://openalex.org/W2148041910', 'https://openalex.org/W2152239989', 'https://openalex.org/W2154462802', 'https://openalex.org/W2156426990', 'https://openalex.org/W2157013134', 'https://openalex.org/W2159269304', 'https://openalex.org/W2159964551', 'https://openalex.org/W2163685452', 'https://openalex.org/W2165574256', 'https://openalex.org/W2171555946', 'https://openalex.org/W2206082998', 'https://openalex.org/W2312387418', 'https://openalex.org/W2329425654', 'https://openalex.org/W2511422818', 'https://openalex.org/W2610179691', 'https://openalex.org/W2624877708', 'https://openalex.org/W4237024946']","['https://openalex.org/W2969242412', 'https://openalex.org/W2938363981', 'https://openalex.org/W2913228488', 'https://openalex.org/W2499245761', 'https://openalex.org/W2498987566', 'https://openalex.org/W2062659706', 'https://openalex.org/W2028409276', 'https://openalex.org/W198239722', 'https://openalex.org/W1979162867', 'https://openalex.org/W1965847372']",https://api.openalex.org/works?filter=cites:W2751617862
https://openalex.org/W2031173759,https://doi.org/10.1142/s0219720004000946,"ROBUSTNESS, STABILITY AND EFFICIENCY OF PHAGE λ GENETIC SWITCH: DYNAMICAL STRUCTURE ANALYSIS","['https://openalex.org/A5045105316', 'https://openalex.org/A5102929467', 'https://openalex.org/A5085306431', 'https://openalex.org/A5052835091']",['Genetic Dynamics'],[0.508512],"['https://openalex.org/W1593308984', 'https://openalex.org/W1623155147', 'https://openalex.org/W1946177469', 'https://openalex.org/W1983541651', 'https://openalex.org/W1988038289', 'https://openalex.org/W1994926732', 'https://openalex.org/W2006496606', 'https://openalex.org/W2009875303', 'https://openalex.org/W2018507982', 'https://openalex.org/W2019424210', 'https://openalex.org/W2021010454', 'https://openalex.org/W2021059161', 'https://openalex.org/W2023002165', 'https://openalex.org/W2031369606', 'https://openalex.org/W2031563831', 'https://openalex.org/W2057276826', 'https://openalex.org/W2063346607', 'https://openalex.org/W2066010536', 'https://openalex.org/W2067080332', 'https://openalex.org/W2069982266', 'https://openalex.org/W2070531819', 'https://openalex.org/W2071278402', 'https://openalex.org/W2080101368', 'https://openalex.org/W2085266415', 'https://openalex.org/W2087234479', 'https://openalex.org/W2088281604', 'https://openalex.org/W2090607082', 'https://openalex.org/W2092144432', 'https://openalex.org/W2092595123', 'https://openalex.org/W2094333855', 'https://openalex.org/W2108210068', 'https://openalex.org/W2111478804', 'https://openalex.org/W2121480111', 'https://openalex.org/W2153355914', 'https://openalex.org/W2327883350', 'https://openalex.org/W3008437073', 'https://openalex.org/W4205871929']","['https://openalex.org/W73248859', 'https://openalex.org/W4236459141', 'https://openalex.org/W4205304778', 'https://openalex.org/W2584253892', 'https://openalex.org/W2350324449', 'https://openalex.org/W2087062149', 'https://openalex.org/W2034033896', 'https://openalex.org/W2020252434', 'https://openalex.org/W1572705989', 'https://openalex.org/W119381072']",https://api.openalex.org/works?filter=cites:W2031173759
https://openalex.org/W2163966751,https://doi.org/10.1002/glia.20862,Novel features of boundary cap cells revealed by the analysis of newly identified molecular markers,"['https://openalex.org/A5102936672', 'https://openalex.org/A5052835091', 'https://openalex.org/A5000709073', 'https://openalex.org/A5063077617', 'https://openalex.org/A5050547837', 'https://openalex.org/A5023179672', 'https://openalex.org/A5082917596', 'https://openalex.org/A5079767149', 'https://openalex.org/A5069225949', 'https://openalex.org/A5042223454']",['Cell Signaling'],[0.499246],"['https://openalex.org/W1524671351', 'https://openalex.org/W1565566882', 'https://openalex.org/W157586078', 'https://openalex.org/W1631692643', 'https://openalex.org/W1768274470', 'https://openalex.org/W1934032455', 'https://openalex.org/W1983996634', 'https://openalex.org/W1987402927', 'https://openalex.org/W1996433391', 'https://openalex.org/W2004315199', 'https://openalex.org/W2028934778', 'https://openalex.org/W2055614967', 'https://openalex.org/W2059535615', 'https://openalex.org/W2069849774', 'https://openalex.org/W2071356679', 'https://openalex.org/W2073535111', 'https://openalex.org/W2090002680', 'https://openalex.org/W2092601326', 'https://openalex.org/W2100115224', 'https://openalex.org/W2107277218', 'https://openalex.org/W2112747602', 'https://openalex.org/W2121833147', 'https://openalex.org/W2133885516', 'https://openalex.org/W2146579564', 'https://openalex.org/W2167036751', 'https://openalex.org/W4230527272', 'https://openalex.org/W4253966021', 'https://openalex.org/W4294107304', 'https://openalex.org/W44980188']","['https://openalex.org/W4319870028', 'https://openalex.org/W4244406115', 'https://openalex.org/W3047249592', 'https://openalex.org/W2349029368', 'https://openalex.org/W2100115224', 'https://openalex.org/W2085818575', 'https://openalex.org/W2020993284', 'https://openalex.org/W2019729364', 'https://openalex.org/W2017478350', 'https://openalex.org/W1967251640']",https://api.openalex.org/works?filter=cites:W2163966751
https://openalex.org/W2026283092,https://doi.org/10.1093/nar/gkp053,An evaluation of custom microarray applications: the oligonucleotide design challenge,"['https://openalex.org/A5078001342', 'https://openalex.org/A5036045152', 'https://openalex.org/A5052835091']",['Microarray'],[0.521744],"['https://openalex.org/W1499500424', 'https://openalex.org/W1502936039', 'https://openalex.org/W1569519434', 'https://openalex.org/W1595877216', 'https://openalex.org/W1767772592', 'https://openalex.org/W1823132353', 'https://openalex.org/W1868544043', 'https://openalex.org/W1933643226', 'https://openalex.org/W1988380385', 'https://openalex.org/W1996423252', 'https://openalex.org/W2001947160', 'https://openalex.org/W2017785114', 'https://openalex.org/W2025584660', 'https://openalex.org/W2034313449', 'https://openalex.org/W2052532932', 'https://openalex.org/W2068553262', 'https://openalex.org/W2069062374', 'https://openalex.org/W2097383747', 'https://openalex.org/W2103123883', 'https://openalex.org/W2104944388', 'https://openalex.org/W2105666464', 'https://openalex.org/W2105837518', 'https://openalex.org/W2106888005', 'https://openalex.org/W2111933532', 'https://openalex.org/W2114716657', 'https://openalex.org/W2118782342', 'https://openalex.org/W2121096510', 'https://openalex.org/W2121668935', 'https://openalex.org/W2122082071', 'https://openalex.org/W2123100813', 'https://openalex.org/W2124464500', 'https://openalex.org/W2130238663', 'https://openalex.org/W2131106071', 'https://openalex.org/W2131980582', 'https://openalex.org/W2132285289', 'https://openalex.org/W2133583181', 'https://openalex.org/W2134883392', 'https://openalex.org/W2135995702', 'https://openalex.org/W2138755250', 'https://openalex.org/W2140558049', 'https://openalex.org/W2141157874', 'https://openalex.org/W2142599475', 'https://openalex.org/W2143856589', 'https://openalex.org/W2145314005', 'https://openalex.org/W2148237482', 'https://openalex.org/W2153917187', 'https://openalex.org/W2156187471', 'https://openalex.org/W2156922349', 'https://openalex.org/W2158799647', 'https://openalex.org/W2158874082', 'https://openalex.org/W2161115415', 'https://openalex.org/W2162595238', 'https://openalex.org/W2167114408', 'https://openalex.org/W2171396485', 'https://openalex.org/W2400250419']","['https://openalex.org/W4382618745', 'https://openalex.org/W2885125400', 'https://openalex.org/W2748922771', 'https://openalex.org/W2595172197', 'https://openalex.org/W2127970246', 'https://openalex.org/W2084856301', 'https://openalex.org/W1989889224', 'https://openalex.org/W1987128138', 'https://openalex.org/W1657880117', 'https://openalex.org/W1001352512']",https://api.openalex.org/works?filter=cites:W2026283092
https://openalex.org/W2100306051,https://doi.org/10.1186/s12864-015-1526-0,Genome sequencing of the Trichoderma reesei QM9136 mutant identifies a truncation of the transcriptional regulator XYR1 as the cause for its cellulase-negative phenotype,"['https://openalex.org/A5002401002', 'https://openalex.org/A5052594379', 'https://openalex.org/A5032869331', 'https://openalex.org/A5052835091', 'https://openalex.org/A5070790827', 'https://openalex.org/A5053643030', 'https://openalex.org/A5029197170', 'https://openalex.org/A5007647654', 'https://openalex.org/A5089883420', 'https://openalex.org/A5057025572', 'https://openalex.org/A5070750713', 'https://openalex.org/A5073288256']",['Cellulase Enzymes'],[0.437901],"['https://openalex.org/W1451523330', 'https://openalex.org/W1490966811', 'https://openalex.org/W1534466411', 'https://openalex.org/W1546828876', 'https://openalex.org/W1581619780', 'https://openalex.org/W1881761744', 'https://openalex.org/W1964536505', 'https://openalex.org/W1970054464', 'https://openalex.org/W1980563628', 'https://openalex.org/W1981264193', 'https://openalex.org/W1989722864', 'https://openalex.org/W1999634015', 'https://openalex.org/W2003865229', 'https://openalex.org/W2005095483', 'https://openalex.org/W2017812898', 'https://openalex.org/W2024645073', 'https://openalex.org/W2028168480', 'https://openalex.org/W2030671306', 'https://openalex.org/W2035573800', 'https://openalex.org/W2036069218', 'https://openalex.org/W2036347338', 'https://openalex.org/W2036875488', 'https://openalex.org/W2039862715', 'https://openalex.org/W2041086696', 'https://openalex.org/W2042617105', 'https://openalex.org/W2046808586', 'https://openalex.org/W2046977847', 'https://openalex.org/W2051047234', 'https://openalex.org/W2054447421', 'https://openalex.org/W2060333964', 'https://openalex.org/W2065817684', 'https://openalex.org/W2080478696', 'https://openalex.org/W2088804851', 'https://openalex.org/W2089314856', 'https://openalex.org/W2095151352', 'https://openalex.org/W2096297164', 'https://openalex.org/W2099249565', 'https://openalex.org/W2099763423', 'https://openalex.org/W2104264111', 'https://openalex.org/W2104523295', 'https://openalex.org/W2109418651', 'https://openalex.org/W2112113834', 'https://openalex.org/W2117110650', 'https://openalex.org/W2117255121', 'https://openalex.org/W2118481109', 'https://openalex.org/W2120666374', 'https://openalex.org/W2120814647', 'https://openalex.org/W2121772614', 'https://openalex.org/W2124479692', 'https://openalex.org/W2127161084', 'https://openalex.org/W2127297472', 'https://openalex.org/W2138025836', 'https://openalex.org/W2141885858', 'https://openalex.org/W2149496798', 'https://openalex.org/W2151062046', 'https://openalex.org/W2151564216', 'https://openalex.org/W2153791416', 'https://openalex.org/W2156426990', 'https://openalex.org/W2804007336', 'https://openalex.org/W4244736178', 'https://openalex.org/W4320301318', 'https://openalex.org/W56524974']","['https://openalex.org/W2969242412', 'https://openalex.org/W2938363981', 'https://openalex.org/W2913228488', 'https://openalex.org/W2499245761', 'https://openalex.org/W2498987566', 'https://openalex.org/W2062659706', 'https://openalex.org/W2028409276', 'https://openalex.org/W198239722', 'https://openalex.org/W1979162867', 'https://openalex.org/W1965847372']",https://api.openalex.org/works?filter=cites:W2100306051
https://openalex.org/W1967117779,https://doi.org/10.1103/physrevlett.72.1706,From Feynman’s wave function to the effective theory of vortex dynamics,"['https://openalex.org/A5104388013', 'https://openalex.org/A5052835091', 'https://openalex.org/A5073952422']","['Vortex Dynamics', 'Superfluidity']","[0.563953, 0.528358]","['https://openalex.org/W1967001124', 'https://openalex.org/W1972414678', 'https://openalex.org/W1975883031', 'https://openalex.org/W1975918643', 'https://openalex.org/W1977685914', 'https://openalex.org/W1982250627', 'https://openalex.org/W1986711525', 'https://openalex.org/W2009248459', 'https://openalex.org/W2009902266', 'https://openalex.org/W2018646543', 'https://openalex.org/W2025078465', 'https://openalex.org/W2043810744', 'https://openalex.org/W2046197546', 'https://openalex.org/W2046705213', 'https://openalex.org/W2057042903', 'https://openalex.org/W2064219363', 'https://openalex.org/W2082441040', 'https://openalex.org/W2086860422', 'https://openalex.org/W2126916397', 'https://openalex.org/W2134847735', 'https://openalex.org/W2169554039', 'https://openalex.org/W625563424']","['https://openalex.org/W4283016284', 'https://openalex.org/W3183948672', 'https://openalex.org/W3173606202', 'https://openalex.org/W3110381201', 'https://openalex.org/W2778153218', 'https://openalex.org/W2606698075', 'https://openalex.org/W1993954470', 'https://openalex.org/W1984087069', 'https://openalex.org/W1588520598', 'https://openalex.org/W1531601525']",https://api.openalex.org/works?filter=cites:W1967117779
https://openalex.org/W1524671351,https://doi.org/10.1186/1471-2105-7-467,Goulphar: rapid access and expertise for standard two-color microarray normalization methods,"['https://openalex.org/A5078001342', 'https://openalex.org/A5036045152', 'https://openalex.org/A5047327833', 'https://openalex.org/A5052835091']",['Normalization'],[0.510648],"['https://openalex.org/W1789015559', 'https://openalex.org/W1970824927', 'https://openalex.org/W1987400169', 'https://openalex.org/W1991320896', 'https://openalex.org/W2013444425', 'https://openalex.org/W2046740637', 'https://openalex.org/W2096037842', 'https://openalex.org/W2100668965', 'https://openalex.org/W2101163066', 'https://openalex.org/W2101641305', 'https://openalex.org/W2104292638', 'https://openalex.org/W2106745617', 'https://openalex.org/W2107989651', 'https://openalex.org/W2141009231', 'https://openalex.org/W2152147743', 'https://openalex.org/W2160697532', 'https://openalex.org/W2163289463', 'https://openalex.org/W2171804472']","['https://openalex.org/W4382068336', 'https://openalex.org/W4235296672', 'https://openalex.org/W2951444558', 'https://openalex.org/W2914550539', 'https://openalex.org/W2135678793', 'https://openalex.org/W2109288169', 'https://openalex.org/W1984036613', 'https://openalex.org/W1594712091', 'https://openalex.org/W1524671351', 'https://openalex.org/W111500385']",https://api.openalex.org/works?filter=cites:W1524671351
https://openalex.org/W2031896736,https://doi.org/10.1186/1471-2164-13-396,RNA sequencing revealed novel actors of the acquisition of drug resistance in Candida albicans,"['https://openalex.org/A5066482635', 'https://openalex.org/A5067066374', 'https://openalex.org/A5073920762', 'https://openalex.org/A5039866388', 'https://openalex.org/A5078001342', 'https://openalex.org/A5010453739', 'https://openalex.org/A5052835091', 'https://openalex.org/A5052718025', 'https://openalex.org/A5062684374']",['Antifungal Resistance'],[0.427604],"['https://openalex.org/W1832945357', 'https://openalex.org/W1837394676', 'https://openalex.org/W1913715166', 'https://openalex.org/W1918525239', 'https://openalex.org/W1967858440', 'https://openalex.org/W1972006502', 'https://openalex.org/W1979749196', 'https://openalex.org/W1980587680', 'https://openalex.org/W1981509058', 'https://openalex.org/W1984708728', 'https://openalex.org/W1985868482', 'https://openalex.org/W2000875411', 'https://openalex.org/W2004503571', 'https://openalex.org/W2012052529', 'https://openalex.org/W2034131452', 'https://openalex.org/W2046157585', 'https://openalex.org/W2046967366', 'https://openalex.org/W2053731121', 'https://openalex.org/W2081224211', 'https://openalex.org/W2083526159', 'https://openalex.org/W2085708633', 'https://openalex.org/W2086202782', 'https://openalex.org/W2094138644', 'https://openalex.org/W2095691309', 'https://openalex.org/W2097117811', 'https://openalex.org/W2097341408', 'https://openalex.org/W2098563304', 'https://openalex.org/W2100275023', 'https://openalex.org/W2100721452', 'https://openalex.org/W2105672674', 'https://openalex.org/W2106248803', 'https://openalex.org/W2107043911', 'https://openalex.org/W2108589994', 'https://openalex.org/W2114104545', 'https://openalex.org/W2115130703', 'https://openalex.org/W2115172705', 'https://openalex.org/W2116145373', 'https://openalex.org/W2118572944', 'https://openalex.org/W2128487112', 'https://openalex.org/W2129770809', 'https://openalex.org/W2131635397', 'https://openalex.org/W2134276987', 'https://openalex.org/W2136497289', 'https://openalex.org/W2136881626', 'https://openalex.org/W2144012199', 'https://openalex.org/W2145196845', 'https://openalex.org/W2145329735', 'https://openalex.org/W2149000422', 'https://openalex.org/W2149960535', 'https://openalex.org/W2151067242', 'https://openalex.org/W2151635271', 'https://openalex.org/W2152239989', 'https://openalex.org/W2161674021', 'https://openalex.org/W2163467054', 'https://openalex.org/W2166116405', 'https://openalex.org/W2166574880', 'https://openalex.org/W2167460646', 'https://openalex.org/W2184846376', 'https://openalex.org/W2275269550']","['https://openalex.org/W4377089009', 'https://openalex.org/W4324387436', 'https://openalex.org/W3088952809', 'https://openalex.org/W2751938171', 'https://openalex.org/W2383186615', 'https://openalex.org/W2381061164', 'https://openalex.org/W2135182325', 'https://openalex.org/W2107013040', 'https://openalex.org/W2012279651', 'https://openalex.org/W1962960515']",https://api.openalex.org/works?filter=cites:W2031896736
https://openalex.org/W2345837905,https://doi.org/10.3389/fmicb.2016.00645,A Network of Paralogous Stress Response Transcription Factors in the Human Pathogen Candida glabrata,"['https://openalex.org/A5000216676', 'https://openalex.org/A5010510051', 'https://openalex.org/A5004177638', 'https://openalex.org/A5055288792', 'https://openalex.org/A5028143688', 'https://openalex.org/A5022542179', 'https://openalex.org/A5052835091', 'https://openalex.org/A5073920762', 'https://openalex.org/A5062684374']",['Gene Expression'],[0.452335],"['https://openalex.org/W1507709607', 'https://openalex.org/W1508935937', 'https://openalex.org/W1521778811', 'https://openalex.org/W1524671351', 'https://openalex.org/W1544039749', 'https://openalex.org/W1646933696', 'https://openalex.org/W1881372541', 'https://openalex.org/W1924632885', 'https://openalex.org/W1965021143', 'https://openalex.org/W1965123869', 'https://openalex.org/W1966072209', 'https://openalex.org/W1968299410', 'https://openalex.org/W1969222453', 'https://openalex.org/W1971206002', 'https://openalex.org/W1973252845', 'https://openalex.org/W1978794333', 'https://openalex.org/W1985155016', 'https://openalex.org/W1986049211', 'https://openalex.org/W1987136628', 'https://openalex.org/W1987330798', 'https://openalex.org/W1989976161', 'https://openalex.org/W1990072661', 'https://openalex.org/W1990281333', 'https://openalex.org/W1990608448', 'https://openalex.org/W1991379214', 'https://openalex.org/W1992992274', 'https://openalex.org/W1996912302', 'https://openalex.org/W1997487743', 'https://openalex.org/W1998704567', 'https://openalex.org/W2007807161', 'https://openalex.org/W2008091671', 'https://openalex.org/W2008156634', 'https://openalex.org/W2012291035', 'https://openalex.org/W2015593638', 'https://openalex.org/W2017017064', 'https://openalex.org/W2021225422', 'https://openalex.org/W2025517641', 'https://openalex.org/W2030187753', 'https://openalex.org/W2032734460', 'https://openalex.org/W2035619455', 'https://openalex.org/W2040666776', 'https://openalex.org/W2042798506', 'https://openalex.org/W2054173079', 'https://openalex.org/W2054729583', 'https://openalex.org/W2057865646', 'https://openalex.org/W2057872280', 'https://openalex.org/W2061648720', 'https://openalex.org/W2070667133', 'https://openalex.org/W2075232516', 'https://openalex.org/W2077245994', 'https://openalex.org/W2078752695', 'https://openalex.org/W2078956740', 'https://openalex.org/W2079499741', 'https://openalex.org/W2080466240', 'https://openalex.org/W2080498142', 'https://openalex.org/W2080637529', 'https://openalex.org/W2085707114', 'https://openalex.org/W2087625457', 'https://openalex.org/W2091654454', 'https://openalex.org/W2101194805', 'https://openalex.org/W2101296410', 'https://openalex.org/W2102619694', 'https://openalex.org/W2104144415', 'https://openalex.org/W2104744906', 'https://openalex.org/W2106855898', 'https://openalex.org/W2108738087', 'https://openalex.org/W2109639554', 'https://openalex.org/W2115577355', 'https://openalex.org/W2116457868', 'https://openalex.org/W2117060377', 'https://openalex.org/W2117131162', 'https://openalex.org/W2117370763', 'https://openalex.org/W2119559540', 'https://openalex.org/W2119804529', 'https://openalex.org/W2120978915', 'https://openalex.org/W2124863746', 'https://openalex.org/W2130410032', 'https://openalex.org/W2131690896', 'https://openalex.org/W2131706188', 'https://openalex.org/W2132383989', 'https://openalex.org/W2134035883', 'https://openalex.org/W2135228917', 'https://openalex.org/W2135840745', 'https://openalex.org/W2135849804', 'https://openalex.org/W2137676612', 'https://openalex.org/W2140090852', 'https://openalex.org/W2144985663', 'https://openalex.org/W2145824148', 'https://openalex.org/W2146512944', 'https://openalex.org/W2146920262', 'https://openalex.org/W2148149935', 'https://openalex.org/W2149991670', 'https://openalex.org/W2150152581', 'https://openalex.org/W2154150984', 'https://openalex.org/W2157490841', 'https://openalex.org/W2159993363', 'https://openalex.org/W2160998060', 'https://openalex.org/W2161971164', 'https://openalex.org/W2162169873', 'https://openalex.org/W2163797429', 'https://openalex.org/W2164235180', 'https://openalex.org/W2164315014', 'https://openalex.org/W2165712552', 'https://openalex.org/W2168210645', 'https://openalex.org/W2196856797', 'https://openalex.org/W2211508526', 'https://openalex.org/W229097380', 'https://openalex.org/W2415924641']","['https://openalex.org/W61127607', 'https://openalex.org/W4389371734', 'https://openalex.org/W3129718514', 'https://openalex.org/W2794893700', 'https://openalex.org/W2336421362', 'https://openalex.org/W2140899665', 'https://openalex.org/W2119300214', 'https://openalex.org/W2114462833', 'https://openalex.org/W1984136937', 'https://openalex.org/W1786268878']",https://api.openalex.org/works?filter=cites:W2345837905
https://openalex.org/W2344421329,https://doi.org/10.1242/jcs.114.19.3517,Intracellular retention of the two isoforms of the D2 dopamine receptor promotes endoplasmic reticulum disruption,"['https://openalex.org/A5063200799', 'https://openalex.org/A5028845560', 'https://openalex.org/A5052835091', 'https://openalex.org/A5103507814', 'https://openalex.org/A5079455341', 'https://openalex.org/A5056514536']",['Cell Signaling'],[0.466901],"['https://openalex.org/W1499240512', 'https://openalex.org/W1571586310', 'https://openalex.org/W1586441814', 'https://openalex.org/W1654156243', 'https://openalex.org/W167738805', 'https://openalex.org/W1826524642', 'https://openalex.org/W1925492557', 'https://openalex.org/W1955225173', 'https://openalex.org/W1970736649', 'https://openalex.org/W1971583983', 'https://openalex.org/W1971860672', 'https://openalex.org/W1974989648', 'https://openalex.org/W1985321201', 'https://openalex.org/W1991255999', 'https://openalex.org/W1994792016', 'https://openalex.org/W1995651798', 'https://openalex.org/W1996161888', 'https://openalex.org/W2000132601', 'https://openalex.org/W2018448974', 'https://openalex.org/W2021784043', 'https://openalex.org/W2028110616', 'https://openalex.org/W2032223397', 'https://openalex.org/W2036386823', 'https://openalex.org/W2043769210', 'https://openalex.org/W2046290586', 'https://openalex.org/W2047110527', 'https://openalex.org/W2059106879', 'https://openalex.org/W2060778582', 'https://openalex.org/W2067373021', 'https://openalex.org/W2074564289', 'https://openalex.org/W2075956201', 'https://openalex.org/W2079181083', 'https://openalex.org/W2081236793', 'https://openalex.org/W2083438995', 'https://openalex.org/W2090582665', 'https://openalex.org/W2090778735', 'https://openalex.org/W2097248232', 'https://openalex.org/W2107310088', 'https://openalex.org/W2119384581', 'https://openalex.org/W2123908823', 'https://openalex.org/W2127084883', 'https://openalex.org/W2136287791', 'https://openalex.org/W2136428115', 'https://openalex.org/W2146768590', 'https://openalex.org/W2147670706', 'https://openalex.org/W2161197727', 'https://openalex.org/W2167272201', 'https://openalex.org/W2296700598', 'https://openalex.org/W232306754', 'https://openalex.org/W4231195547']","['https://openalex.org/W4292869918', 'https://openalex.org/W32128659', 'https://openalex.org/W2095013577', 'https://openalex.org/W2059147358', 'https://openalex.org/W2058848453', 'https://openalex.org/W2015296123', 'https://openalex.org/W2011014082', 'https://openalex.org/W2003244791', 'https://openalex.org/W1994737823', 'https://openalex.org/W1967487813']",https://api.openalex.org/works?filter=cites:W2344421329
https://openalex.org/W2809239433,https://doi.org/10.1159/000490819,Increased Fatty Acid Oxidation in Differentiated Proximal Tubular Cells Surviving a Reversible Episode of Acute Kidney Injury,"['https://openalex.org/A5008202381', 'https://openalex.org/A5015746180', 'https://openalex.org/A5016187753', 'https://openalex.org/A5001961671', 'https://openalex.org/A5007473019', 'https://openalex.org/A5031534052', 'https://openalex.org/A5084448339', 'https://openalex.org/A5012495425', 'https://openalex.org/A5077352717', 'https://openalex.org/A5064515184', 'https://openalex.org/A5091625015', 'https://openalex.org/A5061175888', 'https://openalex.org/A5010002554', 'https://openalex.org/A5052835091', 'https://openalex.org/A5049546637']",['Formaldehyde Oxidation'],[0.521084],"['https://openalex.org/W1156648617', 'https://openalex.org/W1182333186', 'https://openalex.org/W1215049722', 'https://openalex.org/W1482529442', 'https://openalex.org/W1969353942', 'https://openalex.org/W1971799714', 'https://openalex.org/W1980381580', 'https://openalex.org/W1998676124', 'https://openalex.org/W2050622384', 'https://openalex.org/W2075596754', 'https://openalex.org/W2097065948', 'https://openalex.org/W2108234281', 'https://openalex.org/W2141458291', 'https://openalex.org/W2143821976', 'https://openalex.org/W2160807970', 'https://openalex.org/W2163900716', 'https://openalex.org/W2182504452', 'https://openalex.org/W2186950612', 'https://openalex.org/W2189664213', 'https://openalex.org/W2512508925', 'https://openalex.org/W2531639260', 'https://openalex.org/W2624842337']","['https://openalex.org/W3175345897', 'https://openalex.org/W2998743371', 'https://openalex.org/W2883957337', 'https://openalex.org/W2416005624', 'https://openalex.org/W2410947740', 'https://openalex.org/W2129400925', 'https://openalex.org/W2060001141', 'https://openalex.org/W2035390825', 'https://openalex.org/W2003703544', 'https://openalex.org/W1985114762']",https://api.openalex.org/works?filter=cites:W2809239433
https://openalex.org/W4317676543,https://doi.org/10.1023/a:1022686622752,Dopamine receptors for every species: gene duplications and functional diversification in Craniates.,"['https://openalex.org/A5052835091', 'https://openalex.org/A5000562235', 'https://openalex.org/A5013710325', 'https://openalex.org/A5056514536']",['Physiological Adaptations'],[0.47652],[],"['https://openalex.org/W3126460685', 'https://openalex.org/W3025364102', 'https://openalex.org/W2999254484', 'https://openalex.org/W2810780526', 'https://openalex.org/W2041389612', 'https://openalex.org/W2002623332', 'https://openalex.org/W1970221653', 'https://openalex.org/W1914610732', 'https://openalex.org/W16619060', 'https://openalex.org/W1535272185']",https://api.openalex.org/works?filter=cites:W4317676543
